Text,Created,Likes,Sentiment
$FCEL,2020-12-10T21:19:42Z,7219,{'basic': 'Bullish'}
$FCEL ,2020-12-10T21:14:08Z,1110,{'basic': 'Bullish'}
"$FCEL 

FCEL and U.S. Department of Energy 8 million dollar deal.

https://www.nasdaq.com/articles/are-these-the-best-renewable-energy-stocks-to-watch-before-december-2020-2020-11-24?amp

Eagle-eyed investors seem to notice that FuelCell is prepping for a busy time ahead.

Notably, these preparations are likely due to the company obtaining $8 million in funding from the U.S. government. The U.S. Department of Energy announced this last month. It will support the design and manufacture of FuelCell’s SureSource electrolysis platform.",2020-12-10T21:05:29Z,123,{'basic': 'Bullish'}
"$FCEL FCEL 2020-12-10 Technical Analysis Video: 
https://www.youtube.com/watch?v=d2cNFZ_KqNw",2020-12-10T21:05:15Z,31,
$FCEL,2020-12-10T21:04:08Z,41986,{'basic': 'Bullish'}
$FCEL the bigger the base the bigger the breakout...,2020-12-10T21:04:07Z,450,
$FCEL Good day longs!,2020-12-10T21:03:34Z,4196,
$FCEL looking good sir!,2020-12-10T21:03:26Z,5809,{'basic': 'Bullish'}
$FCEL consolidating in the 8&#39;s before its next big push $PLUG consolidating in that 26$-27$ range before its next big push. These guys are total butt buddies....,2020-12-10T21:02:58Z,1649,{'basic': 'Bullish'}
"$ENG One thing I look at with any company in this sector is reverse split history, as we all know reverse splits or offerings ruin investors. ENG has no reverse splits or offerings in their history. One of many reasons I don’t fear the future. $GEVO, $FCEL $PLUG",2020-12-10T21:02:27Z,54,{'basic': 'Bullish'}
"$FCEL Sweet, beautiful day💏",2020-12-10T21:02:00Z,39793,{'basic': 'Bullish'}
"$FCEL this is the new beginning, you can mark this post if you&#39;d like. I&#39;m officially done loading...",2020-12-10T21:01:14Z,12452,{'basic': 'Bullish'}
"$FCEL They keep trying but nothing can keep us down 😎🥂 Great job, bulls!",2020-12-10T21:00:49Z,1869,{'basic': 'Bullish'}
$FCEL nothing wrong with that day’s trading. Nothing at all. Thought the shorts had it on such a crappy market day. Guess they came up short 🤭,2020-12-10T20:59:48Z,803,{'basic': 'Bullish'}
"@GreenResearch We need some advancement and + news and yes you are right, i dont see why it shouldnt follow $PLUG . Both are fuel cell companies and one is just way up ahead. $FCEL to follow",2020-12-10T20:57:17Z,79,{'basic': 'Bullish'}
"$FCEL EXTREMELY LOW VOL, SHORTS THOUGHT THEY HAD IT. WOW RIP IF YOUR SHORT THIS GOING INTO Tomorrow",2020-12-10T20:54:15Z,127,
"$FCEL $20 is fast coming, follow the path of PLUG",2020-12-10T20:52:51Z,11978,{'basic': 'Bullish'}
"$FCEL FCEL and Toyota 

Development of the FuelCell Energy Project at Toyota’s Port of Long Beach Facility to Proceed

https://finance.yahoo.com/amphtml/news/development-fuelcell-energy-project-toyota-133010277.html",2020-12-10T20:51:08Z,123,{'basic': 'Bullish'}
$FCEL next week $10-12,2020-12-10T20:50:38Z,4347,{'basic': 'Bullish'}
$FCEL,2020-12-10T20:49:45Z,568,{'basic': 'Bullish'}
$FCEL It’s green. 🙂,2020-12-10T20:47:42Z,1760,{'basic': 'Bullish'}
$FCEL go fcel,2020-12-10T20:47:22Z,4458,
$FCEL,2020-12-08T10:02:48Z,1616,{'basic': 'Bullish'}
$FCEL ,2020-12-08T10:01:19Z,18057,{'basic': 'Bullish'}
$FCEL solid. unfortunately I entered a month too late. Entering a month earlier my profits would be 5 times more.,2020-12-08T09:49:10Z,2638,{'basic': 'Bullish'}
@Acolyte $NNDM $BLFS $FCEL and $VBIV,2020-12-08T09:41:36Z,59,{'basic': 'Bullish'}
$APXT $FCEL $CLSK  lets goooo today will be hot,2020-12-08T09:36:38Z,150,{'basic': 'Bullish'}
$FCEL up by 3% in Frankfurt,2020-12-08T09:36:02Z,2053,
.$FCEL Breaking $11 very soon,2020-12-08T09:32:04Z,862,{'basic': 'Bullish'}
"$KNDI Looking good boys and girls! $SOLO $AYRO $FCEL 
KNDI gonna gap up! 😉",2020-12-08T09:26:11Z,8154,{'basic': 'Bullish'}
"Looking at the yearly performance, $FCEL did better than 99% of all other stocks. https://www.chartmill.com/stock/analyzer/stock/FCEL?key=ba5b4cd1-c58c-46cb-847e-6f4bc6f19b3b&amp;utm_source=stocktwits&amp;utm_medium=TA&amp;utm_content=FCEL&amp;utm_campaign=social_tracking",2020-12-08T09:23:00Z,32,
$FCEL $PLUG,2020-12-08T09:21:30Z,3415,{'basic': 'Bullish'}
"$FCEL Yesterday&#39;s close is positive, I think today the warrior will go to at 9 and 11.40 &amp; booom 🚀🚀",2020-12-08T09:12:27Z,1,{'basic': 'Bullish'}
@max172000 @sailing57 $FCEL you will do alright.,2020-12-08T09:04:23Z,142,{'basic': 'Bullish'}
$FCEL,2020-12-08T08:52:37Z,1770,{'basic': 'Bullish'}
"$FCEL No idea what this company does, but dropped some dough on this anyway :)",2020-12-08T08:15:55Z,1858,
$FCEL ,2020-12-08T08:12:18Z,1110,{'basic': 'Bullish'}
"$FCEL TAKE PROFITS, JACK.. was in double digits 🤯",2020-12-08T08:00:21Z,4748,
$PLTR $SPCE $FEAC $FCEL $F are my plays this week let’s go,2020-12-08T07:44:24Z,0,{'basic': 'Bullish'}
$FCEL $PLUG @Hardhead,2020-12-08T07:01:16Z,102,
"$HYSR Bank of America says #hydrogen could supply our vast energy needs, fuel our cars, heat our homes, and also help to fight #climatechange: https://oilprice.com/Alternative-Energy/Fuel-Cells/The-Hydrogen-Boom-Will-Provide-A-200B-Boost-To-Wind-And-Solar-Energy.html?utm_content=146965250&amp;utm_medium=social&amp;utm_source=twitter&amp;hss_channel=tw-274720233

$FCEL",2020-12-08T06:59:22Z,2644,{'basic': 'Bullish'}
"$HYSR  ready for Big News ?
https://twitter.com/SunHydrogen/status/1334895543592644611?s=20

$FSLR $FCEL",2020-12-08T06:51:24Z,2644,{'basic': 'Bullish'}
added calls in $INTC &amp; $FCEL last session. those plus my $PLTR calls should make for a good week.,2020-12-08T06:49:55Z,164,{'basic': 'Bullish'}
$FCEL can someone post the Market insider FCEL price!! My computer won’t load it,2020-12-08T06:42:18Z,127,
$FCEL To infinity &amp; beyond,2020-12-08T06:40:29Z,146,{'basic': 'Bullish'}
"$HYSR https://microcapdaily.com/renewable-hydrogen-the-story-of-sunhydrogen-inc-otcmkts-hysr/128849/

$FCEL",2020-12-08T06:33:27Z,2644,{'basic': 'Bullish'}
@JayITM @n0ctsavant @mamabearsx I got options of $FCEL expiring (hopefully deep in the money) next week👍🏾,2020-12-08T06:18:51Z,519,{'basic': 'Bullish'}
@n0ctsavant @mamabearsx check out $FCEL,2020-12-08T06:16:41Z,127,
@N8sco a little more than a year ago $FCEl was on the verge of being delisted,2020-12-08T05:55:10Z,445,
$SNDL is the new $FCEL,2020-12-08T05:51:05Z,445,
"$FCEL Nick burning the midnight oil , still hasn’t thrown in the white towel yet 😂 won’t even hack on you for bringing up old news , your desperate, it shows 👍. PLUG was down just like FCEL today only because of the market, tomorrow your PLUG and my FCEL get back to Green Day’s as long as the market is stable 👊",2020-12-08T05:44:21Z,1274,{'basic': 'Bullish'}
$FCEL looks like offering was at $6.50 per share,2020-12-08T05:24:49Z,25327,{'basic': 'Bearish'}
$FCEL  still NO NEWS huh!!!!go figure!!!,2020-12-03T20:27:00Z,627,
"$FCEL @xavclee Did you not read the part where I wrote hundreds of millions of shares traded, which implies that many bought the lows and sold for a double, triple, quadruple? And did you not read the part where after the stock crashed, investors gobbled up shares with the implication that millions more shares bought were looking for an encore? Now who might you be that you should write me without having taken the time to read? Who might you be if not one of millions upon millions of new generation of social media driven non-thinkers that only care for headlines and pictures?",2020-12-03T20:26:48Z,52,
$FCEL I&#39;m guessing the offering is not fully complete. Same happened last time. It explains why SP is not higher. Tomorrow maybe🚀,2020-12-03T20:26:36Z,1770,{'basic': 'Bullish'}
$FCEL lets go,2020-12-03T20:26:03Z,2012,{'basic': 'Bullish'}
$FCEL bounce daddy.,2020-12-03T20:25:33Z,301,{'basic': 'Bullish'}
$FCEL Same exact price movement as yesterday,2020-12-03T20:25:31Z,547,{'basic': 'Bullish'}
"$FCEL Offering at 6.50$ for yesterday and today, we sitting comfy over 7$ lol supposed to be over today, this week is a loading opportunity.  Next week is when the real fun starts. Slight pull back for major gains. These hands got a tight grip!!!",2020-12-03T20:24:33Z,1649,
$FCEL PLUG and BLDP will get there but dream on this one is an in and out!!!,2020-12-03T20:23:21Z,627,
$FCEL,2020-12-03T20:22:45Z,105,{'basic': 'Bullish'}
$FCEL weird..dunno what I want lol. Got in pretty big ~where it&#39;s at. Obviously want it to go up yet would also love a dip into 6-6.50-ish to lower avg then just wait long. Dumped plug for small gain. Got in too late &amp; pricey only reason I did so. This is basically doing/acting basically exactly the same.,2020-12-03T20:22:43Z,5704,{'basic': 'Bullish'}
"$FCEL $PLTR $SQZ Equities researchers BTIG Research started coverage on shares of SQZ Biotechnologies (NYSE:SQZ) in a research note issued on Tuesday, AR Network reports. The brokerage set a buy rating and a $40.00 price target on the stock.",2020-12-03T20:21:01Z,2541,{'basic': 'Bullish'}
$FCEL I was dreaming too!!,2020-12-03T20:20:07Z,627,
$FCEL lol this cute little last minute pump solidifying bagholders,2020-12-03T20:19:45Z,20,{'basic': 'Bearish'}
"$FCEL $PLUG $HYSR $ALYI $SEGII’m just going to sit back and watch the show....if they go down it won’t hurt me, if they go up I can buy my island.",2020-12-03T20:19:15Z,2657,{'basic': 'Bullish'}
$FCEL diluting coming!!,2020-12-03T20:15:25Z,627,
"$FCEL charts do not look good right now.  heading for the 200SMA, which is around 6.86.  Volume is petering off though so I can&#39;t tell if this downturn has any real meaning.",2020-12-03T20:14:51Z,3048,{'basic': 'Bullish'}
$FCEL Juicy dip . Added 13 K shares . Sure 10 $ on Monday,2020-12-03T20:14:28Z,171,{'basic': 'Bullish'}
$FCEL Well there goes support at $7.50.  hopefully my prediction of having support at $7.50 tomorrow will be accurate.  All I want is higher lows and higher highs.  Looking good right now.,2020-12-03T20:13:52Z,3834,{'basic': 'Bullish'}
$FCEL advice : don’t be fooled by after hours movement designed to suck all you bulls in only to sell off in the afternoon...get it?,2020-12-03T20:13:00Z,272,{'basic': 'Bearish'}
$FCEL Why is it going the wrong way? 🤷🏼‍♂️,2020-12-03T20:12:52Z,5744,
$FCEL I hope this runs tomorrow.,2020-12-03T20:12:49Z,1344,{'basic': 'Bullish'}
"$FCEL serious question, has the stockmarket always been so dishonest?",2020-12-03T20:12:42Z,39793,{'basic': 'Bullish'}
$FCEL Oh nooooo it fell below 7.4 me scared. Should I sell bears?,2020-12-03T20:12:10Z,1969,{'basic': 'Bullish'}
$FCEL nice opportunity right here,2020-12-03T20:11:30Z,14452,{'basic': 'Bullish'}
"Thu Dec 3
Most active stocks this afternoon:

$AAL: +9.2%
$PLTR: +7.0%
$CCL: +8.9%
$WORK: -0.2%
$FCEL: +1.7%
GE: +1.8%
AAPL: -0.1%
AMC: -17.5%
ACB: +2.6%
HEXO: -1.3%

click here for a visual version:
https://thebubbleboard.com/?tickers=AAL,PLTR,CCL,WORK,FCEL,GE,AAPL,AMC,ACB,HEXO&amp;name=Dec%203%20most%20active&amp;utm_medium=bot-post",2020-12-03T20:10:19Z,53,
$FCEL How are the $8 dollar bag holders today.,2020-12-03T20:10:19Z,1195,{'basic': 'Bearish'}
$FCEL Gap to fill between $7.75 and $9.02 after we go down to $7.27 don&#39;t sell if she dips below $7 U will regret it......don&#39;t get scared now!!,2020-12-03T20:10:19Z,12,{'basic': 'Bullish'}
$FCEL power turd hour 💩,2020-12-03T20:08:00Z,1307,{'basic': 'Bearish'}
$FCEL trading in sympathy with sector. No worries.,2020-12-03T20:05:48Z,301,{'basic': 'Bullish'}
$FCEL Was missing those bears. Welcome back!,2020-12-03T20:04:52Z,55,{'basic': 'Bullish'}
$FCEL its gonna be funny watching theses bull cry when it pulls back,2020-11-30T22:21:17Z,162,
$FCEL wait for 6.5$ entry,2020-11-30T22:21:01Z,91,
$FCEL testing,2020-11-30T22:20:59Z,314,
"@JoeVerrone It is parabolic. Stop cherry picking 1 red day. PLTR has nearly tripled from $10 to $27 in only a month. Most stocks don&#39;t even double in a year.

As for $FCEL we are up 1500% in only a year.",2020-11-30T22:16:10Z,12,
$FCEL gap up to 11 PM? Thoughts?,2020-11-30T22:14:07Z,301,{'basic': 'Bullish'}
$FCEL held up strong in a red day. That’s a buy.,2020-11-30T22:13:23Z,239,
$FCEL if your willing to hold this till 2025 thats when you can talk triple digits,2020-11-30T22:12:56Z,869,{'basic': 'Bullish'}
"@TheInvestor88 I didn’t even bother to read whatever you posted because idgaf, I hope you learned your lesson about not bashing people. Take care and keep holding though $FCEL puts fag",2020-11-30T22:11:10Z,119,
"$FCEL First Trust Advisors LP boosted its stake in FuelCell Energy, Inc. (NASDAQ:FCEL) by 87.5% during the third quarter, according to its most recent Form 13F filing with the Securities and Exchange Commission (SEC). The institutional investor owned 754,086 shares of the energy companys stock ...",2020-11-30T22:10:23Z,60,{'basic': 'Bullish'}
$FCEL 5.35 avg 💪🏻💪🏻,2020-11-30T22:09:16Z,869,{'basic': 'Bullish'}
"$FCEL clowns been out here for weeks saying this is going back to 2 lol . Look at $PLUG $BLDP , idiot&#39;s , block and mute these dicks",2020-11-30T22:08:51Z,41986,{'basic': 'Bullish'}
$FCEL 100k+ exp Dec18  easy 13+ 💫⚡️,2020-11-30T22:06:18Z,1380,{'basic': 'Bullish'}
@El_Aaron $FCEL  Here&#39;s another one AH Over 100K shares bought  @10.20$  I suppose that was the computers also.  Seriously.  Big money does not invest without knowing their profits are already waiting for them.,2020-11-30T22:05:55Z,41,
$FCEL bought at $6 and I’m on🔥🔥🔥🔥,2020-11-30T22:02:18Z,196,{'basic': 'Bullish'}
$FCEL the same people who said palantir would continue its parabolic run forever are now here saying the same thing.  take a look at palantir.,2020-11-30T22:02:05Z,288,
$FCEL Anybody else seeing the goofy AH price stuff? Shorts loading up? 🤷‍♂️,2020-11-30T21:56:14Z,404,
$FCEL I missed hysr... congrats who got in !👍🙏🏼🇺🇸,2020-11-30T21:52:00Z,15351,{'basic': 'Bullish'}
$KNDI didn’t  have anything in this before the short attack! All I know is I’ve been in $FCEL $NIO and $NEXCF when the same short attacked and they all recovered very well after! Not saying this is going to be the same but history does repeat itself!,2020-11-30T21:50:36Z,86,
$FCEL https://www.youtube.com/watch?v=tqi60XX9vP8&amp;feature=emb_title,2020-11-30T21:49:39Z,1969,{'basic': 'Bullish'}
"$FCEL hope this helps 

Powell says lending programs vital for &#39;extraordinarily uncertain&#39; economy https://www.cnbc.com/2020/11/30/powell-stresses-importance-of-lending-programs-calls-economic-outlook-extraordinarily-uncertain.html?__source=iosappshare%7Ccom.apple.UIKit.activity.CopyToPasteboard",2020-11-30T21:44:02Z,389,{'basic': 'Bearish'}
"$FCEL the amount of shares bought before the bell was crazy at 10.2 
 
273k 
265k 
193k 
367k 
265k 
131k 
153k 
188k 
101k 
 
thats not even counting the buys that were under 100k",2020-11-30T21:42:40Z,434,{'basic': 'Bullish'}
"$FCEL the bears have talked about pullback in a month now, 

there WONT be any, cant you understand that",2020-11-30T21:42:13Z,60,{'basic': 'Bullish'}
$FCEL 👏🏽👏🏽👏🏽😁,2020-11-30T21:41:27Z,4585,
$GEVO anybody here think this bad boy can run like $FCEL did?,2020-11-30T21:40:07Z,112,{'basic': 'Bullish'}
"$FCEL This thing has a lot of FOMO built-in now - stretched out super high, over-extended and will almost certainly have a big pull-back from here.  Legit Support showing a little above $9, but it&#39;s not very thick  Good Luck, but I&#39;d be uber-careful buying in this range.",2020-11-30T21:36:04Z,3807,{'basic': 'Bearish'}
"$FCEL For the literally hundreds of posts trying to associate their pos stock of the day with FCEL, it&#39;s really embarrassing. I&#39;ve looked at your companies, the are organic fertilizer at best. FCEL is a real company with real services, products and recurring revenue - we are a legitimate business and after a brutal rundown of the company in 2018-2019 era, FCEL has made a dramatic turnaround under its executive leadership and proper incentivization&#39;s.  They will be profitable in 2022 if not sooner. We have a clear roadmap to success even with only the items in backlog. The future of FCEL is bright.",2020-11-30T21:35:47Z,1481,{'basic': 'Bullish'}
$FCEL Imagine how high this would have gone today if it wasn’t a red day in the markets?  Good to know for future reference this does its own thing.,2020-11-30T21:35:26Z,373,
"$FCEL 

FCEL 1 month chart",2020-11-30T21:34:01Z,123,{'basic': 'Bullish'}
$FCEL tomorrow opening will be up :),2020-11-30T21:31:44Z,1671,{'basic': 'Bullish'}
$FCEL any thoughts here on $HYSR ?,2020-11-30T21:31:41Z,127,{'basic': 'Bullish'}
$FCEL 🤡,2020-11-25T13:28:55Z,10251,{'basic': 'Bearish'}
$FCEL,2020-11-25T13:28:44Z,4069,{'basic': 'Bearish'}
$FCEL bouncing off 7 inpre.  Probably breaks through once I hit post.,2020-11-25T13:27:58Z,2384,
$FCEL PAY ATTENTION. 6.44 on deck,2020-11-25T13:27:41Z,3991,{'basic': 'Bearish'}
$FCEL the next Amazon stock. After that they are going after tesla,2020-11-25T13:27:32Z,78,
$FCEL im so scared,2020-11-25T13:27:28Z,73,
"$nio $blnk $fcel

My puts are looking better today 😱😱😱",2020-11-25T13:26:26Z,55,
$FCEL n 2021 this stock might be 200.00 upto 500.00 like 2014,2020-11-25T13:26:16Z,844,{'basic': 'Bullish'}
$FCEL dedicated to all the  bears,2020-11-25T13:25:59Z,283,{'basic': 'Bullish'}
"$HYSR “We are extremely pleased with the improvements discovered as we work through production. The changes will ensure longer lifetimes for our devices,” said Dr. Joun Lee, CTO of SunHydrogen. “This is exactly how the process is supposed to work in development.  Our technical team and the manufacturer work closely to improve the product, reduce its cost and effectively optimize the process.” 
https://sunhydrogen.com/news/2020/11/23/sunhydrogen-improves-hydrogen-production-device-in-manufacturing-process
$FCEL $FSLR $PLUG",2020-11-25T13:25:40Z,2644,{'basic': 'Bullish'}
$FCEL this will be a $1000 stock.. im holding long term💰,2020-11-25T13:25:38Z,78,
$FCEL Not selling.,2020-11-25T13:25:27Z,1770,{'basic': 'Bullish'}
"$AMCI 250% on warrants and we haven&#39;t even left the runway yet, it takes 5 min of DD to realize what we have here, get in soon $FCEL ✈️👋",2020-11-25T13:24:51Z,4300,{'basic': 'Bullish'}
$GEVO $FCEL totally agree! 1.20/1.30 then load up!,2020-11-25T13:24:50Z,171,
Everyone top 3 EV stocks??? $NIO  $LI  $XPEV  $FCEL  and $SOLO ....,2020-11-25T13:24:28Z,86,
$FCEL  go follow amc if your nervous about fcel,2020-11-25T13:23:08Z,2748,
$FCEL so robinhooders are you gonna panic sell or fomo buy at 9 and open?,2020-11-25T13:22:53Z,80,
"$GEVO chart looks exactly like $FCEL  did about 10-12 months ago.  Major spike up.  Loses gains, it will rinse and repeat a couple times before finally taking off for good.   If you see Fcel chart imagine if you had bought dips and sold tips each time like I did....Gevo will ride similar path in a shorter time in MHO.  I’m holding small position now.   However when she dips down under 1.40 I’m loading 50k shares at each 5 cent dip.    Big 100k share buy at 1.25. Looking to duplicate what I did with Fcel",2020-11-25T13:22:46Z,254,{'basic': 'Bullish'}
$FCEL  need this down more so I can get some,2020-11-25T13:22:44Z,1271,{'basic': 'Bearish'}
$FCEL $500 gap will be filled by enod of 2021.. mark my post👑,2020-11-25T13:22:00Z,78,
$FCEL chance to add today,2020-11-25T13:21:40Z,780,{'basic': 'Bullish'}
$FCEL  buy the dip! This is your chance!!!,2020-11-25T13:20:52Z,283,{'basic': 'Bullish'}
"$FCEL I have a good feeling about today. The stock got beat down yesterday, and MMs are accumulating during a beatdown during premarket this morning. When they take the reins off, we will fly. The volume is there.",2020-11-25T13:20:46Z,1969,{'basic': 'Bullish'}
$FCEL $100 end of year..mark my post💰,2020-11-25T13:20:06Z,78,
$FCEL shorts=💩💩💩🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕,2020-11-25T13:18:04Z,1110,{'basic': 'Bullish'}
$FCEL be careful out there today folks. All the earmarks of a bloodbath.,2020-11-25T13:18:01Z,202,{'basic': 'Bullish'}
"$AMCI Look at this Belmont Capital Video about $FCEL $11 - $25
https://www.youtube.com/watch?v=IKNE5dITVsc

Now this is where $AMCI is going!",2020-11-25T13:17:24Z,2768,{'basic': 'Bullish'}
$FCEL $2 12 days ago. This is great. Why is it dropping,2020-11-25T13:17:17Z,2250,{'basic': 'Bullish'}
$FCEL BACK TO 11.. MARK MY POST💯🔥,2020-11-25T13:16:33Z,78,
$FCEL one of the important rules of investing includes not being too greedy. It&#39;s better to realize a solid gain than to try timing the peak and get burned.,2020-11-25T13:16:28Z,60,
$FCEL Thank You FCell! This was a great week! Weekend shall also be great and Monday shall even be greater 🔥🔥🔥,2020-11-20T20:39:02Z,2387,{'basic': 'Bullish'}
$FCEL 2 candles like this morning and we break $6,2020-11-20T20:37:21Z,5298,{'basic': 'Bullish'}
$FCEL you nailed it,2020-11-20T20:36:55Z,308,
"$FCEL I don&#39;t know what will happen unlike most of you, but I do know the market is red, this performed about the same as plug, and it has filled some gaps today and consolidated a bit, two things healthy stocks should be able to do. Maybe it manipulation, or maybe the 5s are here to stay. I don&#39;t really see a crazy rally, but I think reasonable growth in this sector will continue to benefit this and I don&#39;t think buying a large dip is much of an option.",2020-11-20T20:36:33Z,55,
$FCEL should have invested in$NOVA,2020-11-20T20:35:24Z,858,
$FCEL pinned at 5.50 for a reason.,2020-11-20T20:35:05Z,3991,{'basic': 'Bearish'}
"$FCEL bye bears, we‘re taking over from here. Starting in 3..2..1",2020-11-20T20:34:32Z,995,{'basic': 'Bullish'}
$FCEL it’s just really begun...this is the future,2020-11-20T20:34:30Z,5298,{'basic': 'Bullish'}
$FCEL solid buy the dip opportunity for rally next week,2020-11-20T20:33:52Z,773,{'basic': 'Bullish'}
$FCEL fun time,2020-11-20T20:32:54Z,14997,
"$SOLO $AYRO $FCEL $FUV these runs are unprecedented but also not extremely
Surprising given the direction in which the country is set to focus in terms of how it generates energy and how it powers vehicles in the years to come. These are not flash in the pan tickers, this is a rapidly growing industry, know that you own a part of it and those who claim to know how the markets will react have no clue because the market does NOT act rationally nor have we been in an environment such as the one we are in now. Expect all of these tickets to run higher into Thanksgiving.",2020-11-20T20:32:45Z,85,
$FCEL It might close red today...,2020-11-20T20:32:34Z,304,
$FCEL watch for offering AH,2020-11-20T20:32:05Z,3811,
$FCEL it’s been pinned for one reason only! Money managers securing 5.50 calls. Once they collect on these they will run for the sell button. It’s classic textbook.,2020-11-20T20:30:33Z,3991,{'basic': 'Bearish'}
$FCEL Capitalism at it finest:,2020-11-20T20:29:33Z,14997,
$FCEL in case anyone missed the article that came out this week I took a screen shot of the important part..,2020-11-20T20:28:33Z,858,
"$FCEL don&#39;t get scared. See how the 50 and 200 EMA lines on the 5min chart are right up against the action? It&#39;s called consolidation, and that&#39;s a good thing.",2020-11-20T20:27:38Z,12,
$FCEL another offering possible but would probably be a good thing at these prices. Long term looks good and a break over 6 real bullish and a break under 4 bearish. It will be fun to see how it unfolds. Very strong on a down overall market day.,2020-11-20T20:27:27Z,1858,{'basic': 'Bullish'}
$FCEL 😂 bears begging for anything and not getting nothing but,2020-11-20T20:27:06Z,5298,{'basic': 'Bullish'}
$FCEL Institutions popping the bubble,2020-11-20T20:26:51Z,290,{'basic': 'Bearish'}
$FCEL gonna Gap up on monday. get in while still under 6+,2020-11-20T20:26:42Z,773,{'basic': 'Bullish'}
$FCEL ,2020-11-20T20:26:20Z,2281,{'basic': 'Bullish'}
$FCEL about to drop to 5,2020-11-20T20:24:51Z,290,{'basic': 'Bearish'}
$FCEL ,2020-11-20T20:24:36Z,1419,{'basic': 'Bearish'}
"$FCEL  ooh, jenga, fun",2020-11-20T20:24:33Z,39793,
$FCEL ,2020-11-20T20:22:27Z,1393,{'basic': 'Bearish'}
$FCEL this stock is great! Let’s get $6 before close!!!’,2020-11-20T20:21:56Z,5298,{'basic': 'Bullish'}
"$FCEL looking for the perfect xmas gift? This is it, 25 on Christmas. Your choice to hop in or no",2020-11-20T20:21:22Z,995,{'basic': 'Bullish'}
"$GLMD $NIO $FCEL $GORO $SPCE 
GLMD over 5 next week IMO",2020-11-20T20:21:00Z,2419,{'basic': 'Bullish'}
"$FCEL  Green industrial revolution is going to start.
This will  push FCEL  to incredible price. https://www.gov.uk/government/publications/the-ten-point-plan-for-a-green-industrial-revolution",2020-11-20T20:20:59Z,608,
$FCEL back to $4. This could close above $4.40 if volume continues to step in! I like it,2020-11-17T18:28:37Z,521,{'basic': 'Bullish'}
$FCEL The party is starting.,2020-11-17T18:28:31Z,293,
$FCEL Those of us who have been here a year or longer are fine with the predicted sell off. We have experienced higher highs and lows. Still very comfortable. Holding very long.,2020-11-17T18:28:06Z,2920,{'basic': 'Bullish'}
$FCEL where are the shorts 😂😂😂,2020-11-17T18:27:48Z,1933,{'basic': 'Bullish'}
$FCEL Watch this.....Five after Five PM AH.,2020-11-17T18:27:38Z,65,
$FCEL Wishing everybody the best of luck.  I will never understand bears dunking on people losing money.  May we all be rich!,2020-11-17T18:27:13Z,45,
$FCEL It&#39;s going to FLY to FIVE!!!,2020-11-17T18:26:48Z,16930,{'basic': 'Bullish'}
$FCEL Bulls back from lunch.......Bears off to hide and cry.,2020-11-17T18:26:14Z,65,
"$fcel

I&#39;m back!!!

In $4 LOTTO calls for 33c😱",2020-11-17T18:26:12Z,55,
"$FCEL This stock is a Biden stock, 50$ in 2 years? I&#39;m banking on it..",2020-11-17T18:26:11Z,9324,{'basic': 'Bullish'}
$FCEL need som lonnnnnngggggg green candlesticks!,2020-11-17T18:25:47Z,1171,
$FCEL Anybody see those loud talking bears from lunch??????????!!!!!,2020-11-17T18:25:47Z,65,
$FCEL that was decent rebound looks like some short covering,2020-11-17T18:25:05Z,1849,
$FCEL BIG BIDSSSS BITCH!!,2020-11-17T18:25:01Z,1933,{'basic': 'Bullish'}
$FCEL power hour will push this back,2020-11-17T18:24:49Z,4274,
$FCEL #bullish this is a growth stock. holding till 10+ 🚀,2020-11-17T18:24:24Z,1421,
$FCEL Back to 4 come on Few PUSH!!! You may plant a orest 🌲🌳🌲🌳,2020-11-17T18:23:59Z,2387,{'basic': 'Bullish'}
"$FCEL  FOLKS..UNCLE SAM DOE IS THE BACK BONE OF THE HYDROGEN PLAN NOW ..NO MORE PRIVATE SMALL COMPANIES..IT LIKE MOON SHOT R&amp;D IS MONEY $$$$$$$$$$$$$$$$
$TSLA $NIO 
Hydrogen is at a ‘tipping point’ with $11 trillion market set to explode, says Bank of America

https://www.cnbc.com/2020/09/27/hydrogen-is-at-a-tipping-point-with-11-trillion-market-set-to-explode-says-bank-of-america.html",2020-11-17T18:23:40Z,3613,
$FCEL ready for take off,2020-11-17T18:23:39Z,568,{'basic': 'Bullish'}
$FCEL And...........BOOOOMMMM .. goes the Dynamite!!!!,2020-11-17T18:23:37Z,65,
$FCEL There it goes!!!,2020-11-17T18:23:27Z,16930,{'basic': 'Bullish'}
$FCEL sold my puts. could reverse here,2020-11-17T18:23:24Z,702,
$FCEL the big buys are backkk,2020-11-17T18:23:22Z,1933,{'basic': 'Bullish'}
$PLTR $VERI $NNDM $FSLY $FCEL 🔥,2020-11-17T18:22:36Z,1417,{'basic': 'Bullish'}
$FCEL yeah just got me some good puts on this. Lets see what happen. 3.5 puts expire Friday. Looking for a quick contract flip 10%+,2020-11-17T18:22:28Z,5220,{'basic': 'Bearish'}
$FCEL I&#39;ll be laughing my way to the bank,2020-11-17T18:22:15Z,3201,
$FCEL Bears getting quiet!!  Hellooooooooo,2020-11-17T18:21:53Z,65,
$FCEL  🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡,2020-11-17T18:21:25Z,14863,
